© Logic Energy Ltd. LeWL v5.4.1sd
Date,Time,Direction,Temp.ºC,Wind1avg m/s,Wind1max m/s,Wind1std m/s,Wind2avg m/s,Wind2max m/s,Wind2std m/s
01-11-13,05:15:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:16:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:17:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:18:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:19:36,67.5,2.25,0.02,0.20,0.00,0.00,0.00,0.00
01-11-13,05:20:36,67.5,2.25,0.35,2.21,0.71,0.00,0.00,0.00
01-11-13,05:21:36,67.5,2.25,2.35,3.62,0.88,0.00,0.00,0.00
01-11-13,05:22:36,67.5,2.00,1.24,2.21,0.55,0.00,0.00,0.00
01-11-13,05:23:36,67.5,2.00,0.44,1.01,0.39,0.00,0.00,0.00
01-11-13,05:24:36,67.5,2.00,0.70,2.01,0.57,0.00,0.00,0.00
01-11-13,05:25:36,67.5,2.00,0.74,1.61,0.47,0.00,0.00,0.00
01-11-13,05:26:36,67.5,2.00,1.73,2.41,0.56,0.00,0.00,0.00
01-11-13,05:27:36,67.5,2.00,3.37,7.04,2.28,0.00,0.00,0.00
01-11-13,05:28:36,67.5,2.00,4.78,7.24,1.00,0.00,0.00,0.00
01-11-13,05:29:36,67.5,2.00,4.21,5.43,1.09,0.00,0.00,0.00
01-11-13,05:30:36,67.5,2.25,4.48,7.44,1.56,0.00,0.00,0.00
01-11-13,05:31:36,67.5,2.00,4.02,6.84,1.39,0.00,0.00,0.00
01-11-13,05:32:36,67.5,2.00,4.12,7.04,1.76,0.00,0.00,0.00
01-11-13,05:33:36,67.5,2.25,3.82,5.83,0.99,0.00,0.00,0.00
01-11-13,05:34:36,67.5,2.25,6.20,9.46,1.92,0.00,0.00,0.00
01-11-13,05:35:36,67.5,2.25,3.59,5.23,1.07,0.00,0.00,0.00
01-11-13,05:36:36,67.5,2.25,3.44,4.83,0.87,0.00,0.00,0.00
01-11-13,05:37:36,67.5,2.25,5.28,8.85,2.25,0.00,0.00,0.00
01-11-13,05:38:36,67.5,2.50,4.02,7.44,1.67,0.00,0.00,0.00
01-11-13,05:39:36,67.5,2.50,3.49,5.23,1.04,0.00,0.00,0.00
01-11-13,05:40:36,67.5,2.50,3.19,4.23,0.77,0.00,0.00,0.00
01-11-13,05:41:36,67.5,2.50,2.31,4.02,0.73,0.00,0.00,0.00
01-11-13,05:42:36,67.5,2.50,1.98,3.22,0.83,0.00,0.00,0.00
01-11-13,05:43:36,67.5,2.75,1.89,3.42,0.70,0.00,0.00,0.00
01-11-13,05:44:36,67.5,2.75,2.65,3.82,0.75,0.00,0.00,0.00
01-11-13,05:45:36,67.5,2.75,2.36,5.03,1.02,0.00,0.00,0.00
01-11-13,05:46:36,67.5,2.75,3.15,4.43,0.88,0.00,0.00,0.00
01-11-13,05:47:36,67.5,2.75,3.86,5.43,0.86,0.00,0.00,0.00
01-11-13,05:48:36,67.5,2.75,3.99,5.43,1.46,0.00,0.00,0.00
01-11-13,05:49:36,67.5,2.75,2.80,4.43,1.21,0.00,0.00,0.00
01-11-13,05:50:36,67.5,2.75,5.05,7.65,1.70,0.00,0.00,0.00
01-11-13,05:51:36,67.5,2.75,3.45,4.02,0.40,0.00,0.00,0.00
01-11-13,05:52:36,67.5,3.00,3.66,7.85,2.09,0.00,0.00,0.00
01-11-13,05:53:36,67.5,3.00,2.36,3.22,0.60,0.00,0.00,0.00
01-11-13,05:54:36,67.5,3.00,4.04,6.04,1.48,0.00,0.00,0.00
01-11-13,05:55:36,67.5,3.00,3.47,6.84,1.47,0.00,0.00,0.00
01-11-13,05:56:36,67.5,3.00,3.64,5.63,1.05,0.00,0.00,0.00
01-11-13,05:57:36,67.5,3.00,4.93,7.24,1.46,0.00,0.00,0.00
01-11-13,05:58:36,67.5,3.00,2.98,5.03,0.95,0.00,0.00,0.00
01-11-13,05:59:36,67.5,3.00,3.27,4.23,0.58,0.00,0.00,0.00
01-11-13,06:00:36,67.5,3.00,2.97,5.63,1.25,0.00,0.00,0.00
01-11-13,06:01:36,67.5,3.00,4.07,5.63,0.82,0.00,0.00,0.00
01-11-13,06:02:36,67.5,3.25,2.92,3.82,0.58,0.00,0.00,0.00
01-11-13,06:03:36,67.5,3.25,3.84,6.24,1.21,0.00,0.00,0.00
01-11-13,06:04:36,67.5,3.25,3.07,4.83,0.81,0.00,0.00,0.00
01-11-13,06:05:36,67.5,3.25,2.80,5.23,1.19,0.00,0.00,0.00
01-11-13,06:06:36,67.5,3.25,2.90,3.82,0.60,0.00,0.00,0.00
01-11-13,06:07:36,67.5,3.25,5.73,8.45,1.98,0.00,0.00,0.00
01-11-13,06:08:36,67.5,3.25,3.57,6.04,1.37,0.00,0.00,0.00
01-11-13,06:09:36,67.5,3.25,3.60,4.63,0.74,0.00,0.00,0.00
01-11-13,06:10:36,67.5,3.25,2.93,4.83,0.93,0.00,0.00,0.00
01-11-13,06:11:36,67.5,3.25,3.55,5.03,0.82,0.00,0.00,0.00
01-11-13,06:12:36,67.5,3.25,3.54,6.44,1.34,0.00,0.00,0.00
01-11-13,06:13:36,67.5,3.25,4.04,6.44,1.12,0.00,0.00,0.00
01-11-13,06:14:36,67.5,3.25,3.37,5.63,1.35,0.00,0.00,0.00
01-11-13,06:15:36,67.5,3.25,4.43,6.04,0.93,0.00,0.00,0.00
01-11-13,06:16:36,67.5,3.25,3.22,5.43,1.22,0.00,0.00,0.00
01-11-13,06:17:36,67.5,3.25,3.07,5.43,1.03,0.00,0.00,0.00
01-11-13,06:18:36,67.5,3.25,4.86,7.85,1.69,0.00,0.00,0.00
01-11-13,06:19:36,67.5,3.25,3.47,5.03,0.90,0.00,0.00,0.00
01-11-13,06:20:36,67.5,3.25,2.85,4.43,0.70,0.00,0.00,0.00
01-11-13,06:21:36,67.5,3.25,4.12,5.23,0.73,0.00,0.00,0.00
01-11-13,06:22:36,67.5,3.25,4.66,5.63,0.77,0.00,0.00,0.00
01-11-13,06:23:36,67.5,3.25,3.35,4.23,0.66,0.00,0.00,0.00
01-11-13,06:24:36,67.5,3.25,4.51,6.84,1.47,0.00,0.00,0.00
01-11-13,06:25:36,67.5,3.25,4.63,6.84,1.26,0.00,0.00,0.00
01-11-13,06:26:36,67.5,3.25,4.49,5.63,0.86,0.00,0.00,0.00
01-11-13,06:27:36,67.5,3.25,3.96,7.04,1.49,0.00,0.00,0.00
01-11-13,06:28:36,67.5,3.25,4.56,6.84,1.31,0.00,0.00,0.00
01-11-13,06:29:36,67.5,3.25,4.85,6.04,1.09,0.00,0.00,0.00
01-11-13,06:30:36,67.5,3.25,3.96,6.64,1.61,0.00,0.00,0.00
01-11-13,06:31:36,67.5,3.25,5.10,8.65,1.76,0.00,0.00,0.00
01-11-13,06:32:36,67.5,3.25,4.21,5.83,1.23,0.00,0.00,0.00
01-11-13,06:33:36,67.5,3.25,3.37,4.83,1.09,0.00,0.00,0.00
01-11-13,06:34:36,67.5,3.25,3.89,6.04,1.41,0.00,0.00,0.00
01-11-13,06:35:36,67.5,3.25,3.94,7.44,1.93,0.00,0.00,0.00
01-11-13,06:36:36,67.5,3.25,4.06,6.04,1.13,0.00,0.00,0.00
01-11-13,06:37:36,67.5,3.25,5.05,6.84,1.30,0.00,0.00,0.00
01-11-13,06:38:36,67.5,3.25,4.93,7.24,1.31,0.00,0.00,0.00
01-11-13,06:39:36,67.5,3.25,6.59,9.66,2.25,0.00,0.00,0.00
01-11-13,06:40:36,67.5,3.25,5.03,7.24,1.92,0.00,0.00,0.00
01-11-13,06:41:36,67.5,3.25,5.00,7.85,1.46,0.00,0.00,0.00
01-11-13,06:42:36,67.5,3.25,5.53,7.65,1.36,0.00,0.00,0.00
01-11-13,06:43:36,67.5,3.25,3.25,5.43,1.15,0.00,0.00,0.00
01-11-13,06:44:36,67.5,3.00,6.64,12.27,2.77,0.00,0.00,0.00
01-11-13,06:45:36,67.5,3.25,7.93,10.66,1.40,0.00,0.00,0.00
01-11-13,06:46:36,67.5,3.00,5.90,8.45,1.42,0.00,0.00,0.00
01-11-13,06:47:36,67.5,3.25,5.35,8.25,1.40,0.00,0.00,0.00
01-11-13,06:48:36,67.5,3.25,5.67,6.64,0.85,0.00,0.00,0.00
01-11-13,06:49:36,67.5,3.25,5.37,6.64,0.98,0.00,0.00,0.00
01-11-13,06:50:36,67.5,3.25,5.00,7.24,1.10,0.00,0.00,0.00
01-11-13,06:51:36,67.5,3.25,5.77,7.04,1.11,0.00,0.00,0.00
01-11-13,06:52:36,67.5,3.25,6.74,9.46,1.98,0.00,0.00,0.00
01-11-13,06:53:36,67.5,3.25,5.13,7.04,1.31,0.00,0.00,0.00
01-11-13,06:54:36,67.5,3.25,3.10,6.24,1.54,0.00,0.00,0.00
01-11-13,06:55:36,67.5,3.25,3.29,4.63,0.63,0.00,0.00,0.00
01-11-13,06:56:36,67.5,3.00,4.46,7.65,1.43,0.00,0.00,0.00
01-11-13,06:57:36,67.5,3.25,5.97,7.44,0.93,0.00,0.00,0.00
01-11-13,06:58:36,67.5,3.25,4.16,6.84,1.30,0.00,0.00,0.00
01-11-13,06:59:36,67.5,3.25,4.07,7.24,1.40,0.00,0.00,0.00
01-11-13,07:00:36,67.5,3.25,4.21,5.63,1.07,0.00,0.00,0.00
01-11-13,07:01:36,67.5,3.25,3.76,5.43,1.06,0.00,0.00,0.00
01-11-13,07:02:36,67.5,3.25,4.90,6.84,1.35,0.00,0.00,0.00
01-11-13,07:03:36,67.5,3.25,4.12,6.24,1.21,0.00,0.00,0.00
01-11-13,07:04:36,67.5,3.25,1.91,3.22,0.83,0.00,0.00,0.00
01-11-13,07:05:36,67.5,3.25,3.10,5.03,1.25,0.00,0.00,0.00
01-11-13,07:06:36,67.5,3.25,4.17,6.24,1.31,0.00,0.00,0.00
01-11-13,07:07:36,67.5,3.25,3.14,4.63,0.74,0.00,0.00,0.00
01-11-13,07:08:36,67.5,3.25,3.60,5.43,0.76,0.00,0.00,0.00
01-11-13,07:09:36,67.5,3.25,3.39,4.23,0.64,0.00,0.00,0.00
01-11-13,07:10:36,67.5,3.25,2.65,3.62,0.67,0.00,0.00,0.00
01-11-13,07:11:36,67.5,3.25,2.68,4.02,0.86,0.00,0.00,0.00
01-11-13,07:12:36,67.5,3.25,2.53,3.62,0.60,0.00,0.00,0.00
01-11-13,07:13:36,67.5,3.00,3.96,5.23,0.91,0.00,0.00,0.00
01-11-13,07:14:36,67.5,3.25,2.62,3.62,0.61,0.00,0.00,0.00
01-11-13,07:15:36,67.5,3.25,5.85,8.05,1.23,0.00,0.00,0.00
01-11-13,07:16:36,67.5,3.25,4.53,7.04,1.47,0.00,0.00,0.00
01-11-13,07:17:36,67.5,3.25,3.07,4.02,0.78,0.00,0.00,0.00
01-11-13,07:18:36,67.5,3.25,5.40,8.05,1.95,0.00,0.00,0.00
01-11-13,07:19:36,67.5,3.25,5.80,8.85,1.56,0.00,0.00,0.00
01-11-13,07:20:36,67.5,3.25,4.96,7.24,1.48,0.00,0.00,0.00
01-11-13,07:21:36,67.5,3.25,4.16,6.04,1.30,0.00,0.00,0.00
01-11-13,07:22:36,67.5,3.25,2.93,5.03,1.10,0.00,0.00,0.00
01-11-13,07:23:36,67.5,3.25,2.98,5.03,1.04,0.00,0.00,0.00
01-11-13,07:24:36,67.5,3.25,3.92,7.44,1.58,0.00,0.00,0.00
01-11-13,07:25:36,67.5,3.25,4.68,7.04,1.61,0.00,0.00,0.00
01-11-13,07:26:36,67.5,3.25,3.91,5.63,1.16,0.00,0.00,0.00
01-11-13,07:27:36,67.5,3.25,6.07,8.85,1.25,0.00,0.00,0.00
01-11-13,07:28:36,67.5,3.25,3.59,5.03,0.89,0.00,0.00,0.00
01-11-13,07:29:36,67.5,3.25,2.52,3.62,0.75,0.00,0.00,0.00
01-11-13,07:30:36,67.5,3.25,2.43,3.62,0.89,0.00,0.00,0.00
01-11-13,07:31:36,67.5,3.25,4.06,5.83,1.19,0.00,0.00,0.00
01-11-13,07:32:36,67.5,3.25,4.04,5.63,1.14,0.00,0.00,0.00
01-11-13,07:33:36,67.5,3.25,5.94,9.86,2.69,0.00,0.00,0.00
01-11-13,07:34:36,67.5,3.25,2.21,3.62,0.72,0.00,0.00,0.00
01-11-13,07:35:36,67.5,3.25,2.75,5.43,1.47,0.00,0.00,0.00
01-11-13,07:36:36,67.5,3.25,2.26,4.02,0.85,0.00,0.00,0.00
01-11-13,07:37:36,67.5,3.25,3.84,6.04,1.29,0.00,0.00,0.00
01-11-13,07:38:36,67.5,3.25,3.66,4.63,0.76,0.00,0.00,0.00
01-11-13,07:39:36,67.5,3.25,2.78,4.63,1.11,0.00,0.00,0.00
01-11-13,07:40:36,67.5,3.25,6.15,7.24,1.13,0.00,0.00,0.00
01-11-13,07:41:36,67.5,3.25,5.01,6.84,1.45,0.00,0.00,0.00
01-11-13,07:42:36,67.5,3.25,5.10,8.25,1.81,0.00,0.00,0.00
01-11-13,07:43:36,67.5,3.25,3.82,5.83,1.31,0.00,0.00,0.00
01-11-13,07:44:36,67.5,3.25,4.09,7.04,1.62,0.00,0.00,0.00
01-11-13,07:45:36,67.5,3.25,3.57,6.24,1.63,0.00,0.00,0.00
01-11-13,07:46:36,67.5,3.25,2.83,5.63,1.63,0.00,0.00,0.00
01-11-13,07:47:36,67.5,3.25,4.51,6.84,1.22,0.00,0.00,0.00
01-11-13,07:48:36,67.5,3.25,2.97,4.23,0.66,0.00,0.00,0.00
01-11-13,07:49:36,67.5,3.25,2.52,3.22,0.61,0.00,0.00,0.00
01-11-13,07:50:36,67.5,3.25,3.74,4.83,0.59,0.00,0.00,0.00
01-11-13,07:51:36,67.5,3.25,2.36,3.42,0.84,0.00,0.00,0.00
01-11-13,07:52:36,67.5,3.00,2.33,3.62,0.88,0.00,0.00,0.00
01-11-13,07:53:36,67.5,3.00,3.84,5.23,0.76,0.00,0.00,0.00
01-11-13,07:54:36,67.5,3.25,3.35,5.43,1.14,0.00,0.00,0.00
01-11-13,07:55:36,67.5,3.00,3.47,4.83,0.73,0.00,0.00,0.00
01-11-13,07:56:36,67.5,3.00,2.72,3.62,0.66,0.00,0.00,0.00
01-11-13,07:57:36,67.5,3.00,4.76,7.04,1.29,0.00,0.00,0.00
01-11-13,07:58:36,67.5,3.00,3.74,6.24,1.31,0.00,0.00,0.00
01-11-13,07:59:36,67.5,3.00,5.10,7.85,1.75,0.00,0.00,0.00
01-11-13,08:00:36,67.5,3.00,4.51,6.24,1.24,0.00,0.00,0.00
01-11-13,08:01:36,67.5,3.00,5.20,8.05,1.51,0.00,0.00,0.00
01-11-13,08:02:36,67.5,3.00,4.12,5.83,0.93,0.00,0.00,0.00
01-11-13,08:03:36,67.5,3.00,5.50,9.05,1.72,0.00,0.00,0.00
01-11-13,08:04:36,67.5,3.00,4.49,5.83,0.75,0.00,0.00,0.00
01-11-13,08:05:36,67.5,3.00,6.29,9.66,1.93,0.00,0.00,0.00
01-11-13,08:06:36,67.5,3.00,4.85,7.65,2.12,0.00,0.00,0.00
01-11-13,08:07:36,67.5,3.00,4.49,7.65,1.49,0.00,0.00,0.00
01-11-13,08:08:36,67.5,3.00,5.97,8.65,1.51,0.00,0.00,0.00
01-11-13,08:09:36,67.5,3.00,3.55,4.63,0.91,0.00,0.00,0.00
01-11-13,08:10:36,67.5,3.25,5.70,8.05,1.44,0.00,0.00,0.00
01-11-13,08:11:36,67.5,3.25,6.56,9.86,1.88,0.00,0.00,0.00
01-11-13,08:12:36,67.5,3.25,3.77,7.44,1.50,0.00,0.00,0.00
01-11-13,08:13:36,67.5,3.25,3.82,6.04,0.93,0.00,0.00,0.00
01-11-13,08:14:36,67.5,3.25,5.16,7.44,1.27,0.00,0.00,0.00
01-11-13,08:15:36,67.5,3.25,4.76,7.85,2.09,0.00,0.00,0.00
01-11-13,08:16:36,67.5,3.25,3.82,6.44,1.33,0.00,0.00,0.00
01-11-13,08:17:36,67.5,3.25,4.98,7.44,1.53,0.00,0.00,0.00
01-11-13,08:18:36,67.5,3.25,3.37,7.04,2.34,0.00,0.00,0.00
01-11-13,08:19:36,67.5,3.25,3.67,4.83,0.68,0.00,0.00,0.00
01-11-13,08:20:36,67.5,3.25,1.69,2.62,0.60,0.00,0.00,0.00
01-11-13,08:21:36,67.5,3.25,1.59,2.82,1.01,0.00,0.00,0.00
01-11-13,08:22:36,67.5,3.25,1.54,2.82,0.75,0.00,0.00,0.00
01-11-13,08:23:36,67.5,3.25,1.36,2.01,0.61,0.00,0.00,0.00
01-11-13,08:24:36,67.5,3.25,2.16,3.42,1.11,0.00,0.00,0.00
01-11-13,08:25:36,67.5,3.25,2.06,3.22,0.55,0.00,0.00,0.00
01-11-13,08:26:36,67.5,3.25,1.74,2.62,0.49,0.00,0.00,0.00
01-11-13,08:27:36,67.5,3.25,2.16,4.43,1.05,0.00,0.00,0.00
01-11-13,08:28:36,67.5,3.25,2.77,8.25,2.54,0.00,0.00,0.00
01-11-13,08:29:36,67.5,3.25,3.37,7.65,1.80,0.00,0.00,0.00
01-11-13,08:30:36,67.5,3.25,2.06,2.82,0.41,0.00,0.00,0.00
01-11-13,08:31:36,67.5,3.25,3.35,4.83,1.02,0.00,0.00,0.00
01-11-13,08:32:36,67.5,3.25,2.80,4.83,1.67,0.00,0.00,0.00
01-11-13,08:33:36,67.5,3.25,3.20,4.23,0.85,0.00,0.00,0.00
01-11-13,08:34:36,67.5,3.25,2.65,4.83,1.28,0.00,0.00,0.00
01-11-13,08:35:36,67.5,3.25,2.93,4.63,1.11,0.00,0.00,0.00
01-11-13,08:36:36,67.5,3.25,2.87,4.02,0.69,0.00,0.00,0.00
01-11-13,08:37:36,67.5,3.25,1.43,2.01,0.34,0.00,0.00,0.00
01-11-13,08:38:36,67.5,3.25,2.55,5.03,1.31,0.00,0.00,0.00
01-11-13,08:39:36,67.5,3.25,2.92,5.23,1.23,0.00,0.00,0.00
01-11-13,08:40:36,67.5,3.25,2.75,3.82,0.85,0.00,0.00,0.00
01-11-13,08:41:36,67.5,3.25,3.07,4.43,0.63,0.00,0.00,0.00
01-11-13,08:42:36,67.5,3.25,1.54,2.41,0.50,0.00,0.00,0.00
01-11-13,08:43:36,67.5,3.25,2.03,2.62,0.39,0.00,0.00,0.00
01-11-13,08:44:36,67.5,3.25,0.49,1.21,0.42,0.00,0.00,0.00
01-11-13,08:45:36,67.5,3.25,2.98,6.04,1.46,0.00,0.00,0.00
01-11-13,08:46:36,67.5,3.25,1.73,2.62,0.63,0.00,0.00,0.00
01-11-13,08:47:36,67.5,3.50,2.75,4.63,1.07,0.00,0.00,0.00
01-11-13,08:48:36,67.5,3.50,2.40,3.22,0.55,0.00,0.00,0.00
01-11-13,08:49:36,67.5,3.50,2.46,3.42,0.64,0.00,0.00,0.00
01-11-13,08:50:36,67.5,3.50,3.54,6.84,1.66,0.00,0.00,0.00
01-11-13,08:51:36,67.5,3.50,3.05,5.63,1.27,0.00,0.00,0.00
01-11-13,08:52:36,67.5,3.50,5.26,7.65,1.45,0.00,0.00,0.00
01-11-13,08:53:36,67.5,3.50,4.17,7.65,1.56,0.00,0.00,0.00
01-11-13,08:54:36,67.5,3.50,3.55,5.03,0.98,0.00,0.00,0.00
01-11-13,08:55:36,67.5,3.50,4.36,5.63,0.81,0.00,0.00,0.00
01-11-13,08:56:36,67.5,3.50,3.00,4.02,0.56,0.00,0.00,0.00
01-11-13,08:57:36,67.5,3.50,3.34,4.63,1.08,0.00,0.00,0.00
01-11-13,08:58:36,67.5,3.50,3.32,4.23,0.48,0.00,0.00,0.00
01-11-13,08:59:36,67.5,3.50,2.26,3.62,0.69,0.00,0.00,0.00
01-11-13,09:00:36,67.5,3.50,3.22,4.23,0.52,0.00,0.00,0.00
01-11-13,09:01:36,67.5,3.50,2.45,3.42,0.53,0.00,0.00,0.00
01-11-13,09:02:36,67.5,3.50,3.05,4.63,0.88,0.00,0.00,0.00
01-11-13,09:03:36,67.5,3.50,3.12,4.02,0.86,0.00,0.00,0.00
01-11-13,09:04:36,67.5,3.50,3.29,5.23,1.51,0.00,0.00,0.00
01-11-13,09:05:36,67.5,3.50,4.17,6.04,1.14,0.00,0.00,0.00
01-11-13,09:06:36,67.5,3.50,2.50,3.62,0.71,0.00,0.00,0.00
01-11-13,09:07:36,67.5,3.50,3.27,4.23,0.69,0.00,0.00,0.00
01-11-13,09:08:36,67.5,3.50,2.60,4.23,0.92,0.00,0.00,0.00
01-11-13,09:09:36,67.5,3.50,3.09,4.63,0.94,0.00,0.00,0.00
01-11-13,09:10:36,67.5,3.50,2.77,3.62,0.49,0.00,0.00,0.00
01-11-13,09:11:36,67.5,3.50,3.30,4.63,0.79,0.00,0.00,0.00
01-11-13,09:12:36,67.5,3.50,4.46,6.44,1.19,0.00,0.00,0.00
01-11-13,09:13:36,67.5,3.50,4.04,6.04,1.08,0.00,0.00,0.00
01-11-13,09:14:36,67.5,3.50,4.26,6.64,1.30,0.00,0.00,0.00
01-11-13,09:15:36,67.5,3.50,4.24,7.04,1.62,0.00,0.00,0.00
01-11-13,09:16:36,67.5,3.50,3.44,5.43,0.83,0.00,0.00,0.00
01-11-13,09:17:36,67.5,3.75,2.48,4.02,0.83,0.00,0.00,0.00
01-11-13,09:18:36,67.5,3.75,5.16,8.25,2.45,0.00,0.00,0.00
01-11-13,09:19:36,67.5,3.75,4.80,9.05,2.22,0.00,0.00,0.00
01-11-13,09:20:36,67.5,3.75,3.86,6.24,1.25,0.00,0.00,0.00
01-11-13,09:21:36,67.5,3.75,3.50,5.83,1.45,0.00,0.00,0.00
01-11-13,09:22:36,67.5,3.75,3.29,4.83,0.94,0.00,0.00,0.00
01-11-13,09:23:36,67.5,3.75,2.52,4.63,1.13,0.00,0.00,0.00
01-11-13,09:24:36,67.5,3.75,2.11,3.22,0.68,0.00,0.00,0.00
01-11-13,09:25:36,67.5,3.75,2.48,3.42,0.45,0.00,0.00,0.00
01-11-13,09:26:36,67.5,3.75,2.72,3.42,0.50,0.00,0.00,0.00
01-11-13,09:27:36,67.5,3.75,4.21,6.24,1.43,0.00,0.00,0.00
01-11-13,09:28:36,67.5,3.75,2.13,2.62,0.43,0.00,0.00,0.00
01-11-13,09:29:36,67.5,3.75,2.36,3.42,0.56,0.00,0.00,0.00
01-11-13,09:30:36,67.5,3.75,2.62,4.02,0.56,0.00,0.00,0.00
01-11-13,09:31:36,67.5,3.75,2.82,4.43,0.91,0.00,0.00,0.00
01-11-13,09:32:36,67.5,3.75,3.25,4.02,0.35,0.00,0.00,0.00
01-11-13,09:33:36,67.5,3.75,3.22,5.43,1.18,0.00,0.00,0.00
01-11-13,09:34:36,67.5,3.75,3.81,5.03,0.76,0.00,0.00,0.00
01-11-13,09:35:36,67.5,4.00,2.75,4.63,0.89,0.00,0.00,0.00
